revision,layer,P1,P2
step18000,0,0.99951171875,0.99951171875
step18000,1,0.99365234375,0.89853515625
step18000,2,0.98388671875,0.76484375
step18000,3,0.9693603515625,0.7177734375
step18000,4,0.9501953125,0.67958984375
step18000,5,0.9306640625,0.6693359375
step18000,6,0.9290771484375,0.67158203125
step18000,7,0.9139404296875,0.71181640625
step18000,8,0.8916015625,0.723046875
step18000,9,0.885986328125,0.73203125
step18000,10,0.85302734375,0.7619140625
step18000,11,0.8319091796875,0.748828125
step18000,12,0.8272705078125,0.7845703125
step18000,13,0.8389892578125,0.82587890625
step18000,14,0.832763671875,0.84951171875
step18000,15,0.825927734375,0.87275390625
step18000,16,0.713134765625,0.78798828125
step48000,0,0.99951171875,0.99951171875
step48000,1,0.9942626953125,0.8837890625
step48000,2,0.9888916015625,0.80166015625
step48000,3,0.976806640625,0.75419921875
step48000,4,0.9638671875,0.74150390625
step48000,5,0.9476318359375,0.734375
step48000,6,0.946533203125,0.7576171875
step48000,7,0.9300537109375,0.770703125
step48000,8,0.9075927734375,0.7814453125
step48000,9,0.9075927734375,0.788671875
step48000,10,0.886474609375,0.8203125
step48000,11,0.8612060546875,0.79912109375
step48000,12,0.841552734375,0.82568359375
step48000,13,0.8529052734375,0.8716796875
step48000,14,0.8486328125,0.88759765625
step48000,15,0.84619140625,0.90712890625
step48000,16,0.6905517578125,0.79609375
step78000,0,0.99951171875,0.99951171875
step78000,1,0.9927978515625,0.8529296875
step78000,2,0.986083984375,0.77333984375
step78000,3,0.974853515625,0.71875
step78000,4,0.9498291015625,0.69375
step78000,5,0.929443359375,0.6765625
step78000,6,0.9305419921875,0.70673828125
step78000,7,0.9102783203125,0.72529296875
step78000,8,0.875244140625,0.746875
step78000,9,0.881591796875,0.75703125
step78000,10,0.857666015625,0.80048828125
step78000,11,0.8177490234375,0.76484375
step78000,12,0.8074951171875,0.8068359375
step78000,13,0.8330078125,0.8671875
step78000,14,0.83740234375,0.89296875
step78000,15,0.8475341796875,0.9166015625
step78000,16,0.7147216796875,0.83466796875
step108000,0,0.9990234375,0.9990234375
step108000,1,0.992431640625,0.81044921875
step108000,2,0.98291015625,0.70771484375
step108000,3,0.9737548828125,0.66572265625
step108000,4,0.9468994140625,0.64501953125
step108000,5,0.93017578125,0.6359375
step108000,6,0.9281005859375,0.69453125
step108000,7,0.89892578125,0.71611328125
step108000,8,0.855712890625,0.7376953125
step108000,9,0.8536376953125,0.74365234375
step108000,10,0.84033203125,0.79501953125
step108000,11,0.79150390625,0.758984375
step108000,12,0.7799072265625,0.80146484375
step108000,13,0.82275390625,0.86982421875
step108000,14,0.8226318359375,0.89892578125
step108000,15,0.821533203125,0.917578125
step108000,16,0.7996826171875,0.89111328125
step143000,0,1.0,1.0
step143000,1,0.9918212890625,0.79228515625
step143000,2,0.9827880859375,0.68369140625
step143000,3,0.97216796875,0.64814453125
step143000,4,0.9442138671875,0.61953125
step143000,5,0.9200439453125,0.60556640625
step143000,6,0.91748046875,0.6712890625
step143000,7,0.885986328125,0.6978515625
step143000,8,0.852294921875,0.71923828125
step143000,9,0.8548583984375,0.73408203125
step143000,10,0.83984375,0.787890625
step143000,11,0.78515625,0.74619140625
step143000,12,0.7747802734375,0.80537109375
step143000,13,0.8118896484375,0.87353515625
step143000,14,0.8109130859375,0.8998046875
step143000,15,0.806884765625,0.91943359375
step143000,16,0.8271484375,0.91806640625
