word,revision,layer,P1,P2
seminoles,step64,3,0.8131103515625,0.9444580078125
seminoles,step64,4,0.7867431640625,0.945556640625
seminoles,step64,5,0.76171875,0.9473876953125
seminoles,step64,6,0.75,0.949951171875
seminoles,step64,7,0.74951171875,0.95361328125
seminoles,step64,8,0.7530517578125,0.9591064453125
seminoles,step64,9,0.7569580078125,0.9630126953125
seminoles,step64,10,0.77099609375,0.968017578125
seminoles,step64,11,0.7867431640625,0.97216796875
seminoles,step64,12,0.8026123046875,0.9765625
seminoles,step64,13,0.8226318359375,0.97998046875
seminoles,step64,14,0.8426513671875,0.9833984375
seminoles,step64,15,0.8623046875,0.986572265625
seminoles,step64,16,0.881591796875,0.9893798828125
cretaceous,step64,0,0.99951171875,0.99951171875
cretaceous,step64,1,0.963134765625,0.99560546875
cretaceous,step64,2,0.909912109375,0.9931640625
cretaceous,step64,3,0.86962890625,0.9916015625
cretaceous,step64,4,0.8392333984375,0.99150390625
cretaceous,step64,5,0.81640625,0.9912109375
cretaceous,step64,6,0.80126953125,0.99150390625
cretaceous,step64,7,0.796142578125,0.99228515625
cretaceous,step64,8,0.7991943359375,0.993359375
cretaceous,step64,9,0.80615234375,0.99375
cretaceous,step64,10,0.8193359375,0.99501953125
cretaceous,step64,11,0.830810546875,0.9951171875
cretaceous,step64,12,0.8446044921875,0.995703125
cretaceous,step64,13,0.8602294921875,0.996875
cretaceous,step64,14,0.8753662109375,0.9970703125
cretaceous,step64,15,0.89013671875,0.9978515625
cretaceous,step64,16,0.905029296875,0.99853515625
atherstone,step64,0,1.0,1.0
atherstone,step64,1,0.9752197265625,0.9974609375
atherstone,step64,2,0.9486083984375,0.99677734375
atherstone,step64,3,0.92041015625,0.9962890625
atherstone,step64,4,0.899169921875,0.99599609375
atherstone,step64,5,0.882568359375,0.9953125
atherstone,step64,6,0.8758544921875,0.99560546875
atherstone,step64,7,0.87451171875,0.99609375
atherstone,step64,8,0.8760986328125,0.9962890625
atherstone,step64,9,0.8787841796875,0.99609375
atherstone,step64,10,0.8863525390625,0.9966796875
atherstone,step64,11,0.895263671875,0.99697265625
atherstone,step64,12,0.906005859375,0.997265625
atherstone,step64,13,0.916259765625,0.99736328125
atherstone,step64,14,0.927001953125,0.9978515625
atherstone,step64,15,0.9361572265625,0.99765625
atherstone,step64,16,0.945068359375,0.99794921875
eastenders,step256,0,0.99951171875,0.99951171875
eastenders,step256,1,0.95068359375,0.9978841145833334
eastenders,step256,2,0.8907470703125,0.9962565104166666
eastenders,step256,3,0.853271484375,0.9962565104166666
eastenders,step256,4,0.7896728515625,0.99560546875
eastenders,step256,5,0.7598876953125,0.9959309895833334
eastenders,step256,6,0.73779296875,0.99609375
eastenders,step256,7,0.72607421875,0.9954427083333334
eastenders,step256,8,0.6898193359375,0.99560546875
eastenders,step256,9,0.6785888671875,0.9957682291666666
eastenders,step256,10,0.6712646484375,0.9957682291666666
eastenders,step256,11,0.6802978515625,0.9957682291666666
eastenders,step256,12,0.69775390625,0.9952799479166666
eastenders,step256,13,0.725341796875,0.9957682291666666
eastenders,step256,14,0.754150390625,0.9957682291666666
eastenders,step256,15,0.774169921875,0.9964192708333334
eastenders,step256,16,0.793701171875,0.9959309895833334
destroyers,step256,0,0.99951171875,0.99951171875
destroyers,step256,1,0.919921875,0.99765625
destroyers,step256,2,0.841796875,0.99619140625
destroyers,step256,3,0.78662109375,0.9958984375
destroyers,step256,4,0.70703125,0.9814453125
destroyers,step256,5,0.6689453125,0.97802734375
destroyers,step256,6,0.66162109375,0.9763671875
destroyers,step256,7,0.65771484375,0.976953125
destroyers,step256,8,0.64208984375,0.97470703125
destroyers,step256,9,0.64306640625,0.97578125
destroyers,step256,10,0.65869140625,0.9765625
destroyers,step256,11,0.66845703125,0.978125
destroyers,step256,12,0.68994140625,0.9794921875
destroyers,step256,13,0.72412109375,0.98203125
destroyers,step256,14,0.755859375,0.984375
destroyers,step256,15,0.7783203125,0.983203125
destroyers,step256,16,0.8046875,0.9830078125
lactarius,step256,0,1.0,1.0
lactarius,step256,1,0.95703125,0.9986328125
lactarius,step256,2,0.8894856770833334,0.99716796875
lactarius,step256,3,0.8455403645833334,0.99638671875
lactarius,step256,4,0.7713216145833334,0.98369140625
lactarius,step256,5,0.7360026041666666,0.97998046875
lactarius,step256,6,0.7008463541666666,0.97705078125
lactarius,step256,7,0.69287109375,0.97177734375
lactarius,step256,8,0.6756184895833334,0.96484375
lactarius,step256,9,0.6681315104166666,0.9654296875
lactarius,step256,10,0.6643880208333334,0.9640625
lactarius,step256,11,0.6666666666666666,0.96494140625
lactarius,step256,12,0.6739908854166666,0.96455078125
lactarius,step256,13,0.69775390625,0.968359375
lactarius,step256,14,0.7220052083333334,0.9732421875
lactarius,step256,15,0.7254231770833334,0.9701171875
lactarius,step256,16,0.7410481770833334,0.972265625
pendleton,step256,0,1.0009765625,1.0009765625
pendleton,step256,1,0.9124348958333334,0.998046875
pendleton,step256,2,0.8312174479166666,0.99560546875
pendleton,step256,3,0.7786458333333334,0.9951171875
pendleton,step256,4,0.7112630208333334,0.9892578125
pendleton,step256,5,0.6580403645833334,0.98876953125
pendleton,step256,6,0.6365559895833334,0.98876953125
pendleton,step256,7,0.62451171875,0.990234375
pendleton,step256,8,0.60595703125,0.98974609375
pendleton,step256,9,0.5989583333333334,0.99072265625
pendleton,step256,10,0.5880533854166666,0.99072265625
pendleton,step256,11,0.5958658854166666,0.99169921875
pendleton,step256,12,0.62353515625,0.99169921875
pendleton,step256,13,0.65087890625,0.99267578125
pendleton,step256,14,0.67529296875,0.994140625
pendleton,step256,15,0.6922200520833334,0.9951171875
pendleton,step256,16,0.7000325520833334,0.9951171875
fingleton,step256,0,1.0009765625,1.0009765625
fingleton,step256,1,0.96044921875,1.0009765625
fingleton,step256,2,0.9161376953125,0.99951171875
fingleton,step256,3,0.8798828125,1.0
fingleton,step256,4,0.8472900390625,0.99853515625
fingleton,step256,5,0.824951171875,0.998046875
fingleton,step256,6,0.8023681640625,0.99755859375
fingleton,step256,7,0.791748046875,0.998046875
fingleton,step256,8,0.762939453125,0.99853515625
fingleton,step256,9,0.753173828125,0.99853515625
fingleton,step256,10,0.7489013671875,0.99853515625
fingleton,step256,11,0.7559814453125,0.998046875
fingleton,step256,12,0.772216796875,0.99853515625
fingleton,step256,13,0.7889404296875,0.99853515625
fingleton,step256,14,0.806884765625,0.9990234375
fingleton,step256,15,0.8212890625,1.0
fingleton,step256,16,0.8365478515625,0.9990234375
eminently,step256,0,1.0,1.0
eminently,step256,1,0.968505859375,0.99951171875
eminently,step256,2,0.9261474609375,0.99873046875
eminently,step256,3,0.90771484375,0.99853515625
eminently,step256,4,0.861328125,0.996484375
eminently,step256,5,0.842041015625,0.9966796875
eminently,step256,6,0.823974609375,0.99658203125
eminently,step256,7,0.8067626953125,0.99638671875
eminently,step256,8,0.7900390625,0.9958984375
eminently,step256,9,0.781982421875,0.99619140625
eminently,step256,10,0.777099609375,0.9958984375
eminently,step256,11,0.7763671875,0.99599609375
eminently,step256,12,0.78369140625,0.9962890625
eminently,step256,13,0.80029296875,0.9962890625
eminently,step256,14,0.820068359375,0.996875
eminently,step256,15,0.828125,0.997265625
eminently,step256,16,0.84912109375,0.99716796875
assyrians,step256,0,1.0,1.0
assyrians,step256,1,0.9356689453125,0.93603515625
assyrians,step256,2,0.86669921875,0.89990234375
assyrians,step256,3,0.8359375,0.89599609375
assyrians,step256,4,0.791748046875,0.87744140625
assyrians,step256,5,0.7691650390625,0.875
assyrians,step256,6,0.7633056640625,0.884765625
assyrians,step256,7,0.7734375,0.89892578125
assyrians,step256,8,0.772216796875,0.9072265625
assyrians,step256,9,0.775634765625,0.91455078125
assyrians,step256,10,0.778564453125,0.91796875
assyrians,step256,11,0.7894287109375,0.92626953125
assyrians,step256,12,0.8023681640625,0.9326171875
assyrians,step256,13,0.8189697265625,0.94189453125
assyrians,step256,14,0.8428955078125,0.95263671875
assyrians,step256,15,0.86181640625,0.95947265625
assyrians,step256,16,0.874755859375,0.96484375
bourgmont,step256,0,0.99951171875,0.99951171875
bourgmont,step256,1,0.945068359375,0.9955078125
bourgmont,step256,2,0.876220703125,0.9951171875
bourgmont,step256,3,0.826904296875,0.99541015625
bourgmont,step256,4,0.730712890625,0.99521484375
bourgmont,step256,5,0.68896484375,0.9955078125
bourgmont,step256,6,0.66064453125,0.99580078125
bourgmont,step256,7,0.64501953125,0.9958984375
bourgmont,step256,8,0.621337890625,0.995703125
bourgmont,step256,9,0.608154296875,0.99580078125
bourgmont,step256,10,0.60595703125,0.9966796875
bourgmont,step256,11,0.612548828125,0.9966796875
bourgmont,step256,12,0.62890625,0.9966796875
bourgmont,step256,13,0.647705078125,0.996875
bourgmont,step256,14,0.66357421875,0.996875
bourgmont,step256,15,0.679443359375,0.99775390625
bourgmont,step256,16,0.692626953125,0.9978515625
headdress,step256,0,1.0009765625,1.0009765625
headdress,step256,1,0.9591064453125,0.99697265625
headdress,step256,2,0.90625,0.99443359375
headdress,step256,3,0.8638916015625,0.99404296875
headdress,step256,4,0.7911376953125,0.9896484375
headdress,step256,5,0.7296142578125,0.985546875
headdress,step256,6,0.705078125,0.985546875
headdress,step256,7,0.686767578125,0.98525390625
headdress,step256,8,0.6558837890625,0.98447265625
headdress,step256,9,0.657470703125,0.9833984375
headdress,step256,10,0.6624755859375,0.9828125
headdress,step256,11,0.6717529296875,0.9830078125
headdress,step256,12,0.687255859375,0.983203125
headdress,step256,13,0.70947265625,0.98466796875
headdress,step256,14,0.7342529296875,0.985546875
headdress,step256,15,0.7535400390625,0.986328125
headdress,step256,16,0.766845703125,0.98583984375
earmarked,step256,0,1.0,1.0
earmarked,step256,1,0.95703125,0.99775390625
earmarked,step256,2,0.9022216796875,0.9962890625
earmarked,step256,3,0.8677978515625,0.9958984375
earmarked,step256,4,0.7989501953125,0.9958984375
earmarked,step256,5,0.7618408203125,0.995703125
earmarked,step256,6,0.741943359375,0.9962890625
earmarked,step256,7,0.726806640625,0.99619140625
earmarked,step256,8,0.707275390625,0.99619140625
earmarked,step256,9,0.7069091796875,0.99658203125
earmarked,step256,10,0.7120361328125,0.99609375
earmarked,step256,11,0.7252197265625,0.996484375
earmarked,step256,12,0.7427978515625,0.9966796875
earmarked,step256,13,0.7633056640625,0.99736328125
earmarked,step256,14,0.7852783203125,0.9974609375
earmarked,step256,15,0.795654296875,0.99716796875
earmarked,step256,16,0.8118896484375,0.9970703125
paddington,step256,0,1.0,1.0
paddington,step256,1,0.9393310546875,0.98125
paddington,step256,2,0.863037109375,0.9755859375
paddington,step256,3,0.824462890625,0.977734375
paddington,step256,4,0.7606201171875,0.9751953125
paddington,step256,5,0.71630859375,0.97626953125
paddington,step256,6,0.6864013671875,0.97626953125
paddington,step256,7,0.6754150390625,0.9767578125
paddington,step256,8,0.6524658203125,0.9765625
paddington,step256,9,0.6531982421875,0.977734375
paddington,step256,10,0.6561279296875,0.9783203125
paddington,step256,11,0.6671142578125,0.9791015625
paddington,step256,12,0.6846923828125,0.97998046875
paddington,step256,13,0.707763671875,0.98125
paddington,step256,14,0.7318115234375,0.9830078125
paddington,step256,15,0.751220703125,0.98447265625
paddington,step256,16,0.7725830078125,0.98583984375
unaltered,step256,0,0.99951171875,0.99951171875
unaltered,step256,1,0.963134765625,0.996875
unaltered,step256,2,0.9102783203125,0.9951171875
unaltered,step256,3,0.878662109375,0.99521484375
unaltered,step256,4,0.8497314453125,0.9923828125
unaltered,step256,5,0.826171875,0.99169921875
unaltered,step256,6,0.8170166015625,0.99140625
unaltered,step256,7,0.8116455078125,0.991796875
unaltered,step256,8,0.791015625,0.99150390625
unaltered,step256,9,0.7896728515625,0.9916015625
unaltered,step256,10,0.78466796875,0.99189453125
unaltered,step256,11,0.7918701171875,0.9921875
unaltered,step256,12,0.8035888671875,0.99306640625
unaltered,step256,13,0.82080078125,0.99404296875
unaltered,step256,14,0.8387451171875,0.99501953125
unaltered,step256,15,0.85205078125,0.99541015625
unaltered,step256,16,0.8699951171875,0.99638671875
sensibility,step256,0,1.0009765625,1.0009765625
sensibility,step256,1,0.9189453125,0.95810546875
sensibility,step256,2,0.8408203125,0.94189453125
sensibility,step256,3,0.80712890625,0.9384765625
sensibility,step256,4,0.69921875,0.92724609375
sensibility,step256,5,0.654296875,0.91572265625
sensibility,step256,6,0.61865234375,0.9150390625
sensibility,step256,7,0.6015625,0.91552734375
sensibility,step256,8,0.54931640625,0.91240234375
sensibility,step256,9,0.52294921875,0.91171875
sensibility,step256,10,0.50439453125,0.91240234375
sensibility,step256,11,0.50634765625,0.91474609375
sensibility,step256,12,0.52001953125,0.9208984375
sensibility,step256,13,0.56201171875,0.9287109375
sensibility,step256,14,0.603515625,0.93671875
sensibility,step256,15,0.630859375,0.94306640625
sensibility,step256,16,0.67822265625,0.95
conscripts,step256,0,1.0009765625,1.0009765625
conscripts,step256,1,0.9764404296875,0.99697265625
conscripts,step256,2,0.933349609375,0.9927734375
conscripts,step256,3,0.91259765625,0.99306640625
conscripts,step256,4,0.8641357421875,0.98701171875
conscripts,step256,5,0.836669921875,0.9841796875
conscripts,step256,6,0.8292236328125,0.98388671875
conscripts,step256,7,0.8226318359375,0.9830078125
conscripts,step256,8,0.815185546875,0.9818359375
conscripts,step256,9,0.8187255859375,0.9826171875
conscripts,step256,10,0.820556640625,0.9830078125
conscripts,step256,11,0.825439453125,0.983203125
conscripts,step256,12,0.835693359375,0.98369140625
conscripts,step256,13,0.851318359375,0.98544921875
conscripts,step256,14,0.8701171875,0.98720703125
conscripts,step256,15,0.8880615234375,0.98857421875
conscripts,step256,16,0.8990478515625,0.98974609375
verbinski,step256,0,1.0,1.0
verbinski,step256,1,0.9375,0.98193359375
verbinski,step256,2,0.867431640625,0.9775390625
verbinski,step256,3,0.833251953125,0.978515625
verbinski,step256,4,0.772216796875,0.97412109375
