revision,layer,P1,P2
step108000,5,0.91162109375,0.80029296875
step108000,6,0.9114990234375,0.8373046875
step108000,7,0.890380859375,0.85234375
step108000,8,0.8580322265625,0.87255859375
step108000,9,0.8699951171875,0.89619140625
step108000,10,0.858642578125,0.9193359375
step108000,11,0.8271484375,0.9078125
step108000,12,0.814697265625,0.919921875
step108000,13,0.8460693359375,0.94375
step108000,14,0.819580078125,0.95595703125
step108000,15,0.814208984375,0.9623046875
step108000,16,0.7850341796875,0.94755859375
step143000,0,1.0,1.0
step143000,1,0.98974609375,0.84091796875
step143000,2,0.975830078125,0.7857421875
step143000,3,0.9581298828125,0.75390625
step143000,4,0.9189453125,0.7908203125
step143000,5,0.9033203125,0.79658203125
step143000,6,0.9044189453125,0.8373046875
step143000,7,0.8819580078125,0.8556640625
step143000,8,0.8502197265625,0.88056640625
step143000,9,0.8638916015625,0.90625
step143000,10,0.852294921875,0.92802734375
step143000,11,0.8131103515625,0.91474609375
step143000,12,0.802490234375,0.92685546875
step143000,13,0.8345947265625,0.94873046875
step143000,14,0.8074951171875,0.95986328125
step143000,15,0.80126953125,0.965625
step143000,16,0.77978515625,0.9568359375
